98	4.md	所有的人都承认	所有的人既都承认
98	4.md	乃是特别、最困难的事	乃是最特别、最困难的事
98	4.md	未能考虑到上帝的能力	未能考虑上帝的能力
100	4.md	得称为义为吗	得称为义吗
101	4.md	显得	显示得
103	5.md	面对见面	面对面见
104	5.md	乃是可叹羡的高峰为目标	乃是以可叹羡的高峰为目标
105	5.md	忠难生忍耐	患难生忍耐
105	5.md	应当当时记得	应当时常记得
112	5.md	保罗乃是以上亚当和基督作一对比	保罗乃是以亚当和基督作一对比
114	5.md	决定	要决定
114	5.md	再述	再复述
114	5.md	乃是叫人宣扬	乃是要人宣扬
114	5.md	我们就是都是失丧的人	我们就都是失丧的人
121	6.md	仍会	仍应
123	6.md	分有	有分
123	6.md	挥	罪
123	6.md	要使我们看到	为要使我们看到
125	6.md	萎缩	畏缩
125	6.md	借着天上来奥妙力量	借着天上来的奥妙力量
126	6.md	伊拉谟斯	伊拉斯谟
129	6.md	不安	不平安
131	6.md	威惧恐	威吓恐惧
131	6.md	伊拉拉斯谟	伊拉斯谟
131	6.md	法律	律法
131	6.md	相待	相符
131	6.md	借此	借着
135	6.md	是指罪人所付的代价	是指明罪人所付的代价
135	6.md	因为我们所得的恩赐	因我们所得的恩赐
136	7.md	时间	期限
136	7.md	肯要定	要肯定
138	7.md	严法	律法
138	7.md	基督使	基督徒
142	7.md	以前提为出发点	以一般的前提为出发点
143	7.md	受到了律法的熏陶	已受到了律法的熏陶
143	7.md	乃是指挥律法虽然	乃是指律法虽然
144	7.md	ἐξαπαράω	ἐξαπατάω
146	7.md	某一定程度	某一程度
146	7.md	服从从	服从罪
147	7.md	才会此种冲突	才会有此种冲突
147	7.md	他们也在享乐时	他们在享乐时
147	7.md	认识善与判别是非之心	认识善恶与判别是非之心
148	7.md	以外自己	以自己
149	7.md	在他的里面的肉体残余部分	在他里面的肉体残余部分
151	7.md	就当时准备随从圣灵的引导	就当随时准备随从圣灵的引导
153	7.md	是指出未曾重生的人	是指未曾重生的人
153	7.md	分辨我们自己本性的败坏	分辨他们自己本性的败坏
153	7.md	似乎是美好的	似乎是最美好的
157	8.md	我认为为此处用的	我认为此处用的
159	8.md	但我觉这里的意义	但我觉得这里的意义
161	8.md	圣重生	圣灵重生
161	8.md	φρονομα	φρονουσιν
162	8.md	不动摇不变的真理	不动摇不改变的真理
166	8.md	贬损	减损
166	8.md	基督是借着	基督确是借着
166	8.md	所赋的能力	所有的能力
170	8.md	同灵证	灵同证
170	8.md	συμμαρτυρέω	συμμαρτυρει
170	8.md	谎说	臆说
171	8.md	疑惧	犹疑
173	8.md	无章	无辜
175	8.md	证此	证实此
178	8.md	不但因为圣灵激励自己	不但是因为圣灵谦卑自己
178	8.md	地位向上帝祈求	地位上向上帝祈求
178	8.md	被上帝所见的事实	被上帝听见的事实
178	8.md	使我很安慰的事实	使我得安慰的事实
180	8.md	προορίσειν	προωρισεν
183	8.md	就有一切	就有了一切
185	8.md	可得	可靠
186	8.md	以致上帝来垂听	以致使上帝来垂听
187	8.md	因苦	困苦
187	8.md	乃是拟人法	乃是以拟人法
187	8.md	他的妻子	他妻子
187	8.md	他的女儿	他女儿
195	9.md	他在从此从容地想到	他在此从容地想到
198	9.md	为首	开首
199	9.md	从这句中	从这句话中
200	9.md	忠恩	忘恩
202	9.md	默然	默想
202	9.md	蒙拣的	蒙拣选的
203	9.md	我若一定定向某人	我若一次定意向某人
204	9.md	指导奋斗努力	指奋斗努力
205	9.md	命定你	我命定你
205	9.md	预遭	霸道
205	9.md	早已已有方法	早已有方法
205	9.md	计画	预计
205	9.md	從开始	从他一开始
205	9.md	由此他安排的	由他安排的
206	9.md	口吻	口气
207	9.md	接受他们的噩运	来接受他们的噩运
207	9.md	论辩的人也是如此	论辩派的人也是如此
207	9.md	看来似乎是有的其他的论点	看来似乎是有其他的论点
207	9.md	将上帝的旨意放在最高的地位上	却把上帝的旨意放在最高的地位上
207	9.md	只要有了上帝的旨意	因只要有了上帝的旨意
207	9.md	人虽恨他	人虽愤慨他
208	9.md	眼睛	脆弱
210	9.md	命运已经定好了	命运已经先定好了
212	9.md	份	有份
214	9.md	乃是指出人被仇人屠杀	乃是指人被仇人屠杀
215	9.md	法律的义	律法的义
215	9.md	乃是高举	乃是要高举
216	9.md	上帝帝国	上帝国
217	9.md	要作为敬虔者的安慰	为要作为敬虔者的安慰
219	10.md	法律的总结就是基督	律法的总结就是基督
219	10.md	追求法律的义	追求律法的义
219	10.md	为法律的假教师	为律法的假教师
219	10.md	因为法律乃是上帝赐下来	因为律法乃是上帝赐下来
219	10.md	一切法律的教训	一切律法的教训
219	10.md	大大地滥用法律	大大地滥用了律法
219	10.md	耍除上帝的轭	要除掉上帝的轭
219	10.md	不行在上帝的道中	不行在上帝的道路中
222	10.md	沉重	深重
222	10.md	推送	推荐
224	10.md	后者却是靠近我们的恩赐，并邀请我们来获得它的恩赐	后者却是靠近我们，并邀请我们来获得它
224	10.md	对于神有坚固的基础	对于救恩有坚固的基础
224	10.md	乃是从事摩西的话而来的	乃是从摩西的话而来的
224	10.md	全是从上帝的恩惠	全是出于上帝的恩惠
224	10.md	以外部代表整体	以局部代表整体
224	10.md	但使使用到	但使徒使用到
224	10.md	乃是有的用意	乃是另有用意
225	10.md	结论，我们得救的原因	结论说，我们得救的原因
227	10.md	女儿	儿女
231	10.md	诗人是在说话	诗人在说话
233	10.md	从事新的创造	从新的创造
233	10.md	误解	谬解
234	10.md	表示希伯来文一个字的观念	表示希伯来文中一个字的观念
236	11.md	一般选	一般特选
237	11.md	在内之地	在地
242	11.md	以外他们	以他们
243	11.md	使徒说到两个真理	使徒说了两个真理
243	11.md	难逃伤痛的光景	难逃过伤痛的光景
246	11.md	法律	律法
247	11.md	真实性	确实性
249	11.md	一生一跟随	一生一世跟随
249	11.md	有些人虽对于上帝的呼召	有些人虽对上帝的呼召
249	11.md	我们也记得	我们也须记得
250	11.md	在某一种程度来讲	在某一程度来讲
250	11.md	沉浸	沉溺
252	11.md	乃是指标极大多数的人	乃是指极大多数的人
260	12.md	过度生活	敬虔生活
260	12.md	保罗在此的话	保罗在此所说的话
261	12.md	礼祭	祭礼
263	12.md	标明	指明
263	12.md	讲过	说过
263	12.md	ὑπερβολήν	ὑπερφρονεῖν
265	12.md	全体	全身体
266	12.md	指导宗信仰	指宗教信仰
268	12.md	ἀποστρυγνύντες	ἀποστυγοῦντες
268	12.md	劝勉我们殷勤呢	要劝勉我们殷勤呢
271	12.md	他还要为我们那些伤害我们的人	他还要我们为那些伤害我们的人
271	12.md	εἰλιογείν	ευλογειν
271	12.md	离不可及的事	高不可及的事
271	12.md	宽宏大作为招牌	宽宏大量为招牌
271	12.md	都被定罪	都当被定罪
273	12.md	许诺	嘉许
275	12.md	若是如果我们	若是我们
275	12.md	他自己良心	他自己的良心
278	13.md	极易实行	很易于实行
278	13.md	祂不是空空地	他是不空空地
280	13.md	所以他在也完全证实了	所以他在此也完全证实了
281	13.md	凡邻舍含有如爱自己的人	凡爱邻舍有如爱自己的人
281	13.md	不是真的义行	不是真的义
281	13.md	没有什么理由的	没有理由的
281	13.md	教训我们爱的本分	教训我爱的本分
281	13.md	我们也都必须加上	我们也必须加上
282	13.md	所谓趁早睡醒	所谓早睡醒
282	13.md	他的意思是	他意思是
283	13.md	叫我们要如同同行在白昼的光中	叫我们要如同行在白昼的光中
283	13.md	他在此处提到三种邪恶的行为	他在此提到三种邪恶的行为
284	13.md	交通	有交通
284	13.md	自已	自己
286	14.md	这对话对两方面来讲	这话对两方面来讲
289	14.md	却是讨论人所应当行事的	却是讨论人所应当行的事
290	14.md	总是主人的	总是主的人
290	14.md	同时他吩咐	同时也吩咐
293	14.md	乃是特指亵渎上帝的	乃是指亵渎上帝的
295	14.md	大兴旺	大大兴旺
297	14.md	耍	要
300	15.md	乃是使读者	乃是要使读者
301	15.md	功慰	劝慰
301	15.md	我个人的讨论	个人本分的讨论
302	15.md	指示	指使
302	15.md	心都合起来称颂上帝	心都合一起来称颂上帝
304	15.md	本节经文中有二度得以证实	本节经文中二度得以证实
305	15.md	乃是前面经节所说的	乃是指前面经节所说的
305	15.md	这里所说的信	这里所说的因信
306	15.md	外使	使徒
308	15.md	没有用处的	没有用的
309	15.md	一般都是	一般人都是
309	15.md	πεπληροκέναι	πεπληρωκέναι
309	15.md	此处特别提到	此要特别提到
310	15.md	以利古	以利哩古
312	15.md	作为比较	作比较
312	15.md	乃是信徒们	乃是以信徒们
312	15.md	乃是只指犹太人	乃是指犹太人
312	15.md	引起他们来到	引起他到
314	15.md	兄弟	兄们
314	15.md	伊拉拉斯	伊拉斯谟
314	15.md	收纳	悦纳
315	16.md	士	土
316	16.md	就礼貌上讲	就礼貌上来讲
317	16.md	初的果子	初结的果子
318	16.md	我认为是	我以为是
321	16.md	凡上帝所所行的事	凡上帝所做所行的事
323	16.md	预言这事的时候	预言这些事的时候
323	16.md	明澈清楚	明澄清楚
