62	o^vn	own	pass2
62	^T	אַךְ	pass2+heb-swap
62	Da^dd	David	pass2
63	vvj	my	witness
63	/or	for	SKIP-定位不唯一
63	xxx^i	xxxvi.	pass2
63	tJwc	thee	witness
64	sec7-et	secret	pass2
64	hent^	bent)	pass2
64	VH	הָיוּ	pass2
65	Bij	By	witness
65	indi\ddualization	individualization	pass2
65	teiTQS	terms,	witness
65	futm-e	future	pass2
66	tojhee	lie to thee.	pass2
66	hj	by	witness
66	T^S	צוּד	pass3
66	/ire	fire	pass2
66	in-esistible	irresistible	pass2
66	translated/a////i/7s	fatlings	pass2
66	DDi\	רוֹמָם	pass2
66	Bni	(But)	witness
68	HD^	קוּמָה	pass2
68	D'lpl	יָקוּם	pass2
68	/or	for	SKIP-定位不唯一
68	Mai	Mal.	pass2
68	orafilicted	or afflicted	pass2
68	nj	upon	witness
68	re.^ts	rests	pass2
68	ooun	crown	witness
68	viy	my	witness
68	vaog	ναός	pass2
68	yZocA	flock	witness
68	x>l	places	pass2
69	\d	vi.	pass2
69	xxx^dii	xxxviii.	pass2
69	fij-st	first	pass2
69	sorup	songs	witness
69	8waUQV>	swallow	pass2
69	eVauX/g	ἔπαυλις	pass2
69	l^y	עָוֹן	pass2
70	ioremmdi	to remind	pass2
70	Godi	God	pass2
71	of\he	of the	pass2
71	^s	As	pass2
71	Uii	liii.	pass2
71	1x\t	lxvi.	pass2
71	t/ie	the	SKIP-定位不唯一
71	31y	My	pass2
71	xxx\di	xxxvii.	pass2
72	paj-ment	payment	pass2
72	Idufjs	kings	witness
72	ienominatio	denominatio	pass2
73	vnih	with	witness
73	sur2	surpass	pass2
73	toujnurs	toujours	pass2
74	AsopJi	Asaph	witness
74	ha^t	hast	pass2
74	v.rath	wrath	pass2
74	pei^former	performer	pass2
74	the/or	the for	SKIP-定位不唯一
74	3Mount	Mount	pass2
74	vvdth	with	witness
74	«ograg	ἑορτάς	pass2
74	di^s	dies	pass2
74	/or	for	pass2
74	v/here	where	SKIP-定位不唯一
74	2'Thou	Thou	pass2
74	Ulou	thou	witness
74	Bemcmher	Remember	witness
74	DQn	חָמָס	pass2
74	vaeaxis	means	witness
75	v/hich	which	SKIP-定位不唯一
75	Q\	הָרִים	pass2
75	acinaW-y	actually	pass2
75	fidl	full	witness
75	14j	(14).	pass2
75	lx^d	lxvi.	pass2
76	l^li^	שָׁבַר	pass2
77	31y	My	pass2
77	tvifh	with	witness
77	C|^^	אף	pass2
77	27ie	The	pass2
77	y?^/	fly	pass2
78	Ps.xxxii.l	Ps. xxxii. 1	pass2
78	xlii.l	xlii.1	pass2
78	if^	(it)	pass2
78	yn^iS	was	pass2
78	literally//ow	literally *from above,*	pass2
78	Ayid	And	pass2
78	w&s	(was)	pass2
78	Enck	Rock	witness
78	xed	fixed	SKIP-定位不唯一
78	futm-e	future	pass2
78	woi-d	word	pass2
78	mea	means	pass2
78	ns	means	pass2
78	Er/ypt	Egypt	SKIP-定位不唯一
78	2'hey	They	pass2
78	he^rt	heart	pass2
79	kv	lxv.	witness
79	fi:om	from	pass2
79	xrdi	xxxii.	witness
80	ori	(on)	witness
80	di\'ine	divine	pass2
80	7K	אל	pass2
80	KJ	נא	pass2
81	kv	lxv.	witness
81	themjorth	them forth	pass2
81	'Trw^ueig	πώρωσις	pass2
82	novm	noun	witness
82	dii-ect	direct	pass2
82	ea7-th	earth	pass2
83	shir	shîr	pass2
83	7^&lt	אֵל	pass2
83	/s	(is)	pass2
83	t.hoii	thou	pass2
84	streng^	strength	pass2
84	The/or	The *for*	SKIP-定位不唯一
86	toioards	towards	pass2
86	hang	lying	witness
87	pm^ose	purpose	pass2
88	be/ore	before thee.	SKIP-定位不唯一
88	lxxx^i	lxxxvi.	pass2
88	evei-y	every	pass2
88	TIio	The	witness
89	e\'	For ever,	pass2
89	be/eared	be feared	SKIP-定位不唯一
89	lxx\'i	lxxvi.	pass2
89	Da^^d	David	pass2
89	a^ra^	ἅπαξ	pass2
89	rts	as	pass2
89	1li^	שָׁוא	pass2
90	ah-eady	already	pass2
90	horn^	born,	pass2
90	yVom	from	witness
90	efl	effect	pass2
90	ect	effect	pass2
90	21iy	Thy	pass2
90	ovra	own	witness
91	OQ>i	אָמַר	pass2
91	7l«^	אֵל	pass2
92	2'his	This,	pass2
92	ma/t/ac^ors	malefactors	pass2
93	literally/rom	from	SKIP-定位不唯一
93	literally/rom	from,	SKIP-定位不唯一
94	of/or	of *for*	SKIP-定位不唯一
94	V/ith	*With,*	SKIP-定位不唯一
95	bdi	lxii	witness
95	x\'ii	xvii	pass2
95	fii-st	first	pass2
95	DJl	גַם	pass2
96	bhJ	אֵל	pass2
96	expression/am&lt	expression families	pass2
96	7/>s	families	pass2
96	di\nne	divine	pass2
96	literally/rowi	literally from	SKIP-定位不唯一
97	xl\'ii	xlvii	pass2
97	x\'iii	xviii	pass2
97	xcri	xcvi	pass2
97	iraXiv	πάλιν	pass2
98	^tolD	מִזְמוֹר	pass2
98	10T	זמר	pass2
98	TIDTD-	מזמור.	pass2
98	'ful	joyful	SKIP-定位不唯一
98	case^	cases,	pass2
99	2'Thou	Thou	pass2
99	Ms	his	witness
99	7K	אל	pass2
100	n'^SDT	לְתוֹדָה	pass2
101	ovwithihevQ	or *with* them	pass2
102	^n3	כֹּחִי	pass2
102	Nin	הוּא	pass2
103	BB-	33–	pass2
103	SS	35	pass2
103	2>l«gues	plagues	pass2
103	li^S	כָּבוֹד	pass2
103	HiOIl	בָּטֻחַ	pass2
103	cai/	πᾶν	pass2
103	auliendo	audiendo	pass2
104	b'Trtgff^ov	ὑπερῷον	pass2
104	th€	the	pass2
104	IG	16)	pass2
104	withdraioest	withdrawest	pass2
105	expected/rowi	expected from	SKIP-定位不唯一
105	\n	in	pass2
105	he/ore	before	SKIP-定位不唯一
105	v^rb	verb	pass2
105	Gr3n	Gen	pass2
105	a^airs	affairs	pass2
105	chamlers	chambers	pass2
105	fiy	fly	pass2
105	oi	of	pass2
106	vej	ver.	pass3
106	hx	lix.	pass2
106	l9	19.	pass2
106	the^n	them	pass2
106	xvgioi	κύριοι	pass2
106	tludr	their	witness
107	«f	of	pass2
107	IH	צָר	pass2
107	7K	(אל)	pass2
107	/M	אֶל	pass2
107	Ivii	lvii	pass2
107	th^y	they	pass2
107	literally/rom	literally *from,*	SKIP-定位不唯一
108	Ood	God	SKIP-定位不唯一
108	gloi~y	glory	pass3
108	xicill	will	SKIP-定位不唯一
108	FW	For	witness
108	great/win	great from	pass2
108	Tfy	עַד	pass2
108	tmto	unto	pass2
108	31Manasseh	Manasseh	pass2
108	tw	us	witness
109	T/iey	They	SKIP-定位不唯一
109	Je	be	pass2
109	Jbr	for	witness
109	ivtaxoirriv	ἐπισκοπήν	pass2
109	/rom	from	SKIP-定位不唯一
109	Be/ore	Before	SKIP-定位不唯一
109	ujwn	(upon)	witness
110	HISD	מַטֵּה	pass2
110	ZOD^	שֵׁבֶט	pass2
110	juventu^	juventus	SKIP-定位不唯一
110	mi/	יַלְדוּת	pass2
110	rd^iv	τάξιν	pass2
110	t'^.rms	terms	pass2
110	v/hole	whole	SKIP-定位不唯一
111	rerrhemher	remember	pass2
111	Mai	Mal	pass2
111	aflEinns	affirms	witness
112	The/or	The for	SKIP-定位不唯一
113	2'he	The	pass2
113	Cn\	עֲקֶרֶת	pass2
113	|p^	עֲקֶרֶת	pass2
113	JT'3J1	הַבַּיִת	pass2
114	Mai	Mal.	pass2
115	S3	נָא	pass2
115	i«	us	pass2
115	thefenrers	the fearers	pass2
116	7M^	אָנָּה	pass2
116	Hhi	אָה	pass2
116	Ki	נָא	pass2
116	TDi	גָּמַל	pass3
116	hri	lvi.	pass2
116	mmsn&lyfOYd	unusual word	pass2
116	bestowmenls	bestowments	pass2
116	QDil	גָּמַל	pass3
116	DJlJri	תַּגְמוּלוֹהִי	pass2
116	Ki	נָא	pass2
116	\IS	My	pass2
116	23people	people.	pass2
117	xc\-iii	xcviii	pass2
118	eter	eternity	pass2
118	uty	eternity	pass2
118	S3	נָא	pass2
118	of/or	of for	SKIP-定位不唯一
118	Il	It	witness
118	D^il	גוֹיִם	pass2
118	Kestoration	Restoration	pass2
118	3My	My	pass2
118	T/ie	The	SKIP-定位不唯一
118	xvii.l	xvii. 1,	pass2
118	7s	Is	pass2
118	^&lt	נָא	pass2
118	Mai	Mal.	pass2
118	C'SH	חַגִּי	pass2
119	a/iw^ao/	ἄμωμοι	pass2
119	>Hi^i^	אשרי	pass2
119	m&j	may	pass2
119	DJl	גַּם	pass2
119	iJn	חָנַן	pass2
119	XJrtto	Unto	pass2
119	77ie	The	pass2
119	C^TjT	(דֶּרֶךְ)	pass2
119	Q?^	(דָּבַק)	pass2
119	rendered/or	rendered *for*	SKIP-定位不唯一
119	l^yn	הַעֲבֵר	pass2
119	A?id	And	pass2
119	tmto	unto	witness
119	k^ep	keep	pass2
119	hefore	before	pass2
119	I^T	דבר	pass2
119	HIDK	אמרה	pass2
119	tiie	the	pass2
119	■^D^&lt	אמר	pass2
119	rtw	(am)	witness
119	Mai	Mal.	pass2
119	foi-m	form	pass2
119	yjiiH	טוב	pass2
119	sei-vanl	servant	pass2
119	KJ	נָא	pass2
119	&lt	to	pass2
119	''J/'V	ידעי	pass2
119	OH^	יְהִי	pass2
119	y?xecZ	fixed	pass2
119	i:av	τὸ πᾶν	pass2
119	vdll	will	pass2
119	Inve	love	witness
119	Imv	law	witness
119	enrvties	enemies	pass2
119	D''2pt	זְקֵנִים	pass2
119	HD	מה	pass2
119	Bhew	shew	pass2
119	yei	(yet)	pass2
119	7y	עַל־כֵּן	pass2
119	1\l	יָשָׁר	pass2
119	nc	find	pass2
119	pll	צדק	pass2
119	xx\-iii	xxviii	pass2
119	3My	My	pass2
119	hilp	קרא	pass2
119	nm	ראה	pass2
119	DijrT	חִנָּם	pass2
119	iyy	יָרֵא	pass2
119	iif	שׂ	pass2
119	iSl	131	pass2
120	DibyD	מַעֲלוֹת	pass2
120	m&j	may	pass2
120	/or	for	SKIP-定位不唯一
120	only/or	only for	SKIP-定位不唯一
121	^KD	מֵאַיִן	pass2
123	iny	my	witness
123	sei-wants	servants	pass2
124	v^	us	pass2
124	KJ	נָא	pass2
124	DwV^	מַעֲלוֹת	pass2
125	Mai	Mal.	pass2
126	Pyy'p	שִׁיבַת	pass2
126	2^tt^	שׁוּב	pass2
126	2l	21.	pass2
126	HtC^D	מֹשֵׁךְ	pass2
127	I3	בּוֹ	pass2
129	'HI6	πρὸ	pass2
129	sxa'n-aadi^mi	ἐκσπασθῆναι	pass2
129	P|7to^	שָׁלַף	pass2
130	^i'^^i	אֲדֹנָי	pass2
130	iVf^li	שָׁמַע	pass2
130	Mai	Mal.	pass2
130	The/or	The for	SKIP-定位不唯一
130	wait/or	wait for	SKIP-定位不唯一
130	JHy	My	witness
130	31y	My	pass2
130	/or	for	SKIP-定位不唯一
132	^^T	זכר	pass3
132	c\'i	cvi	pass2
132	ni-JS	עֻנּוֹת	pass2
132	nHj	עֻנָּה	pass2
132	v.dth	with	pass2
132	Ixxxiv	lxxxiv	pass2
132	^xe	are	pass2
132	neighbournood	neighbourhood	SKIP-定位不唯一
132	Ms	his	witness
132	rP	לוֹ	pass2
132	x\in	xviii.	pass2
132	vor	ver.	pass2
133	Dil	גַּם	pass3
133	doxim	down	witness
133	iho^good	the good	pass2
133	Tl^	יֹרֵד	SKIP-定位不唯一
135	o^^^l	own	pass2
135	Amorite^	Amorites,	pass2
135	^i	אַף	pass2
135	VH^	יִהְיוּ	pass2
135	csxv	cxxv	pass2
136	ybr	for	witness
136	m^rcy	mercy	pass2
136	v^^br	us—for	pass2
136	hm	his	witness
137	i/1	if I	pass3
137	o/Edom	of Edom	pass2
137	The-	The last	pass2
138	of/or	of *for*	SKIP-定位不唯一
138	ilxe	the	witness
139	cio	go	witness
139	Jfl	If I	pass2
139	rai^e	raise	pass2
139	IG	16	pass2
139	G-8	6–8	pass2
139	literally/row	literally from	SKIP-定位不唯一
139	X^S	פלא	pass2
139	Itt^hJ	אֲשֶׁר	pass2
139	x\i	xvi.	pass2
139	'aTio	and take	pass2
139	CTJ^^	עוֹלָם	pass2+heb-swap
139	D^iJ	דֶּרֶךְ	pass2+heb-swap
140	TlH	גור	pass2
140	ony	my	witness
140	Coah	Coals	pass2
141	/^^^^i^D	משאת	pass2
141	n^3	פלח	pass3
141	nni3D	סַכּוֹתָה	pass2
141	HD^-	בְּכָה	pass2
141	otm	own	witness
142	uoy	way	witness
143	the/or	the for	SKIP-定位不唯一
143	m^^	my	pass2
144	translated/ra«cZ	translated *fraud*	SKIP-定位不唯一
144	heum	hewn	witness
144	JT'JU^	תַּבְנִית	pass2
144	Kobinson's	Robinson's	pass2
144	ni^iin	חוּצוֹת	pass2
145	W^/iieows	righteous	pass2
145	p^l^	צַדִּיק	pass2
145	TpJ^3.'»	נֶאֱמָן	pass2
145	Tib^D	תְּפִלָּה	pass2
145	rhnPi	תְּהִלָּה	pass2
145	ipj	(Of)	witness
145	A'er	ver.	pass2
145	sho^d	shout	pass2
145	y^	(רב)	pass2
145	icaijs	ways	witness
145	wvl	will	pass2
146	rPIl	רוּחַ	pass2
146	7N	אֵל	pass2
146	nj^S	פָּקַח	pass2
147	Ijy	by	witness
147	/or	for	SKIP-定位不唯一
147	t/tee	thee	SKIP-定位不唯一
148	Ixviii	lxviii	pass2
148	^oi	Not	pass2
148	K^tSl	רֶמֶשׂ	pass2
148	D^ltt^	שָׂרִים	pass2
150	7h	אֵל	pass2
150	di^one	divine	pass2
150	\d	vi.	pass2
150	■^he	the	pass2
